,link,price.BodogOld,startTime,home,away,period,betType,price,points,designation,live,isProps
0,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+240,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,moneyline,3.4,0.0,Stetson,False,False
1,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-290,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,moneyline,1.3448275862068966,0.0,Coastal Carolina ,False,False
2,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-105,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.9523809523809523,7.0,Stetson,False,False
3,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-115,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.8695652173913042,-7.0,Coastal Carolina ,False,False
4,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-110,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,1.9090909090909092,145.5,over,False,False
5,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-110,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,1.9090909090909092,145.5,under,False,False
6,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+180,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,moneyline,2.8,0.0,Stetson,False,False
7,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-220,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,moneyline,1.4545454545454546,0.0,Coastal Carolina ,False,False
8,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-115,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,1.8695652173913042,4.0,Stetson,False,False
9,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-105,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,1.9523809523809523,-4.0,Coastal Carolina ,False,False
10,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-105,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,total,1.9523809523809523,69.0,over,False,False
11,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-115,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,total,1.8695652173913042,69.0,under,False,False
12,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+275,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,3.75,-1.0,Stetson,False,False
13,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-400,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.25,1.0,Coastal Carolina ,False,False
14,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+240,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,3.4,1.0,Stetson,False,False
15,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-340,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.2941176470588236,-1.0,Coastal Carolina ,False,False
16,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+215,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,3.15,1.5,Stetson,False,False
17,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-300,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.3333333333333333,-1.5,Coastal Carolina ,False,False
18,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+205,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,3.05,2.0,Stetson,False,False
19,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-280,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.3571428571428572,-2.0,Coastal Carolina ,False,False
20,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+180,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.8,2.5,Stetson,False,False
21,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-245,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.4081632653061225,-2.5,Coastal Carolina ,False,False
22,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+170,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.7,3.0,Stetson,False,False
23,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-230,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.434782608695652,-3.0,Coastal Carolina ,False,False
24,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+155,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.55,3.5,Stetson,False,False
25,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-210,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.4761904761904763,-3.5,Coastal Carolina ,False,False
26,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+140,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.4,4.0,Stetson,False,False
27,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-185,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.5405405405405406,-4.0,Coastal Carolina ,False,False
28,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+130,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.3,4.5,Stetson,False,False
29,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-170,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.5882352941176472,-4.5,Coastal Carolina ,False,False
30,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+120,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.2,5.0,Stetson,False,False
31,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-160,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.625,-5.0,Coastal Carolina ,False,False
32,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+110,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.1,5.5,Stetson,False,False
33,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-145,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.6896551724137931,-5.5,Coastal Carolina ,False,False
34,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+105,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.05,6.0,Stetson,False,False
35,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-135,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.7407407407407407,-6.0,Coastal Carolina ,False,False
36,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-105,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.9523809523809523,6.5,Stetson,False,False
37,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-125,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.8,-6.5,Coastal Carolina ,False,False
38,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-115,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.8695652173913042,7.0,Stetson,False,False
39,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-135,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.7407407407407407,8.0,Stetson,False,False
40,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+105,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.05,-8.0,Coastal Carolina ,False,False
41,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-145,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.6896551724137931,8.5,Stetson,False,False
42,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+110,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.1,-8.5,Coastal Carolina ,False,False
43,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-160,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.625,9.0,Stetson,False,False
44,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+120,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.2,-9.0,Coastal Carolina ,False,False
45,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-170,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.5882352941176472,9.5,Stetson,False,False
46,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+130,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.3,-9.5,Coastal Carolina ,False,False
47,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-185,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.5405405405405406,10.0,Stetson,False,False
48,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+140,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.4,-10.0,Coastal Carolina ,False,False
49,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-200,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.5,10.5,Stetson,False,False
50,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+150,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.5,-10.5,Coastal Carolina ,False,False
51,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-220,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.4545454545454546,11.0,Stetson,False,False
52,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+165,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.65,-11.0,Coastal Carolina ,False,False
53,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-230,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.434782608695652,11.5,Stetson,False,False
54,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+170,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.7,-11.5,Coastal Carolina ,False,False
55,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-260,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.3846153846153846,12.0,Stetson,False,False
56,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+190,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,2.9,-12.0,Coastal Carolina ,False,False
57,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-280,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.3571428571428572,12.5,Stetson,False,False
58,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+205,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,3.05,-12.5,Coastal Carolina ,False,False
59,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-320,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.3125,13.0,Stetson,False,False
60,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+230,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,3.3,-13.0,Coastal Carolina ,False,False
61,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-340,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.2941176470588236,13.5,Stetson,False,False
62,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+240,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,3.4,-13.5,Coastal Carolina ,False,False
63,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-370,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.2702702702702702,14.0,Stetson,False,False
64,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+260,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,3.6,-14.0,Coastal Carolina ,False,False
65,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-380,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.263157894736842,14.5,Stetson,False,False
66,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+265,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,3.65,-14.5,Coastal Carolina ,False,False
67,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-450,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,1.2222222222222223,15.0,Stetson,False,False
68,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+300,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,spread,4.0,-15.0,Coastal Carolina ,False,False
69,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+110,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,2.1,2.5,Stetson,False,False
70,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-145,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,1.6896551724137931,-2.5,Coastal Carolina ,False,False
71,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+105,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,2.05,3.0,Stetson,False,False
72,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-135,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,1.7407407407407407,-3.0,Coastal Carolina ,False,False
73,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-105,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,1.9523809523809523,3.5,Stetson,False,False
74,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-125,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,1.8,-3.5,Coastal Carolina ,False,False
75,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-120,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,1.8333333333333335,4.0,Stetson,False,False
76,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-110,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,1.9090909090909092,-4.0,Coastal Carolina ,False,False
77,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-130,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,1.7692307692307692,4.5,Stetson,False,False
78,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,EVEN,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,2.0,-4.5,Coastal Carolina ,False,False
79,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-145,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,1.6896551724137931,5.0,Stetson,False,False
80,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+110,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,2.1,-5.0,Coastal Carolina ,False,False
81,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-150,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,1.6666666666666665,5.5,Stetson,False,False
82,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+115,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,12,spread,2.15,-5.5,Coastal Carolina ,False,False
83,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-300,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,1.3333333333333333,138.0,over,False,False
84,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+215,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,3.15,138.0,under,False,False
85,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-275,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,1.3636363636363638,138.5,over,False,False
86,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+200,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,3.0,138.5,under,False,False
87,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-245,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,1.4081632653061225,139.0,over,False,False
88,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+180,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,2.8,139.0,under,False,False
89,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-230,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,1.434782608695652,139.5,over,False,False
90,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+170,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,2.7,139.5,under,False,False
91,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-230,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,1.434782608695652,140.0,over,False,False
92,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+170,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,2.7,140.0,under,False,False
93,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-220,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,1.4545454545454546,140.5,over,False,False
94,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+165,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,2.65,140.5,under,False,False
95,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-200,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,1.5,141.0,over,False,False
96,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+150,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,2.5,141.0,under,False,False
97,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,-185,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,1.5405405405405406,141.5,over,False,False
98,https://www.bodog.eu/sports/basketball/college-basketball/stetson-coastal-carolina-202103231730,+140,2021-03-23 00:00:00+00:00,Coastal Carolina ,Stetson,0,total,2.4,141.5,under,False,False
